UPA,Data_Formatada,Nota,Texto,Texto_Limpo
UPA Barreiro,2024-12-01,1.0,"A UPA Barreiro está uma vergonha. Falta estrutura, falta profissionais, falta humanização para com os pacientes. Super lotada, sem cadeiras e macas para os pacientes, total desconforto para o acompanhante, totalmente insalubre, banheiros com defeito. Tem mtos profissionais bons, mas falta um pouco mais de técnica para outros. Para se trabalhar em pronto atendimento, tem que ter capacidade técnica, proatividade e isso falta mto em alguns profissionais. Entendo que o número de pacientes seja grande, que a rotatividade tbem seja enorme, mas um procedimento errado, a falta de avaliação de uma pessoa, pode gerar mtos custos a saúde de quem está ali a necessitando de atendimento. Outro ponto que deveria ser olhado com mais carinho, é a situação do idoso que precisa de atendimento. O cuidado e as necessidades são diferentes e deveria ter mais respeito e dignidade no atendimento. Tive que ir com minha mãe idosa a UPA, para conseguir uma maca foi uma dificuldade, depois aquela confusão e ter que pedir o tempo todo para tentar priorizar o atendimento de uma senhora de 92 com dor por ter fraturado o fêmur. Tudo vc tem que pedir, e pedir, e pedir. Depois de já resolvido, no outro dia a demora em conseguir um médico disponível da clínica médica para reavaliar, pq se trata de uma paciente idosa hipertensa e diabética e que não estava urinando. Depois de prescrito uma sonda de demora, a mesma foi passada de forma incorreta por uma profissional. Após ser transferida para outro hospital para ser submetida a uma cirurgia, foi constatado a sondagem errada e que isso acarretou uma infecção urinária o que inviabiliza a cirurgia que seria amanhã. Acho que deveria ter um suporte maior aos pacientes que já estão internados, uma coordenação melhor sobre esse fluxo. O profissional que não se acha capaz em realizar um determinado procedimento, peça ajuda a alguém mais experiente antes de fazer errado e gerar um problema. Errar é humano, mas errar na área da saúde, vc pode levar uma pessoa a óbito. Ter humildade e pedir ajuda, não é feio para ninguém. Espero de coração que uma dia alguém olhe com carinho para a UPA Barreiro e faça algo para melhorar as condições do usuário que precisa e o funcionário que escolheu estar ali exercendo sua profissão.",upa barreiro vergonha falta estrutura falta profissionais falta humanizacao pacientes super lotada cadeiras macas pacientes total desconforto acompanhante totalmente insalubre banheiros defeito mtos profissionais bons falta pouco tecnica outros trabalhar pronto atendimento capacidade tecnica proatividade falta mto alguns profissionais entendo numero pacientes grande rotatividade tbem enorme procedimento errado falta avaliacao pessoa pode gerar mtos custos saude ali necessitando atendimento outro ponto deveria olhado carinho situacao idoso precisa atendimento cuidado necessidades sao diferentes deveria respeito dignidade atendimento mae idosa upa conseguir maca dificuldade confusao pedir tempo todo tentar priorizar atendimento senhora dor fraturado femur tudo pedir pedir pedir resolvido outro dia demora conseguir medico disponivel clinica medica reavaliar trata paciente idosa hipertensa diabetica nao urinando prescrito sonda demora mesma passada forma incorreta profissional apos transferida outro hospital submetida cirurgia constatado sondagem errada acarretou infeccao urinaria inviabiliza cirurgia amanha acho deveria suporte maior pacientes estao internados coordenacao melhor sobre fluxo profissional nao acha capaz realizar determinado procedimento peca ajuda alguem experiente antes fazer errado gerar problema errar humano errar area saude pode levar pessoa obito humildade pedir ajuda nao feio ninguem espero coracao dia alguem olhe carinho upa barreiro faca algo melhorar condicoes usuario precisa funcionario escolheu estar ali exercendo profissao
UPA Barreiro,2025-11-10,5.0,"Eu tive uma experiência na upa. Barreiro muito boa graças a deus,fui bem atendido 🙏🙏 …",experiencia upa barreiro boa gracas deusfui bem atendido
UPA Barreiro,2025-11-10,5.0,"Eu tive uma experiência na upa. Barreiro muito boa graças a deus,fui bem atendido 🙏🙏 …",experiencia upa barreiro boa gracas deusfui bem atendido
UPA Barreiro,2024-12-01,1.0,"Estou aqui na upa barreiro de 20:00 de sexta feira até agora 8:00 da manhã  esperando a boa vontade de um médico, avaliar meus exames",aqui upa barreiro sexta feira ate agora manha esperando boa vontade medico avaliar exames
UPA Barreiro,2024-12-01,1.0,"Estou aqui na upa barreiro de 20:00 de sexta feira até agora 8:00 da manhã  esperando a boa vontade de um médico, avaliar meus exames",aqui upa barreiro sexta feira ate agora manha esperando boa vontade medico avaliar exames
UPA Barreiro,2025-03-06,1.0,Não tem Acessibilidade para surdo e estou esperando há 2 horas meus Deus é outros mais rápidos e pior feios vigia e proibir alguém só deficientes muito horrível deu Estela 1,nao acessibilidade surdo esperando horas deus outros rapidos pior feios vigia proibir alguem deficientes horrivel deu estela
UPA Barreiro,2025-03-06,1.0,Não tem Acessibilidade para surdo e estou esperando há 2 horas meus Deus é outros mais rápidos e pior feios vigia e proibir alguém só deficientes muito horrível deu Estela 1,nao acessibilidade surdo esperando horas deus outros rapidos pior feios vigia proibir alguem deficientes horrivel deu estela
UPA Barreiro,2025-01-05,1.0,"Uma vergonha, estou com minha mãe internada. Já e a segunda madrugada que estou passando com ela AK, até 03/12 não tive do que reclamar sobre os médico, mas hoje minha mãe está AK morrendo de dor, e as médicas que tem dizem não poder fazer nada, pq elas só atendem os pacientes que estão chegando, os pacientes que já estão internados, tem que esperar a equipe de médicos da manhã para serem examinados, e até eles chegarem quem está com dor que se vire.
Detalhe, minha mãe e uma idosa de 62 anos, e tem idosos muito mais velhos que ela enterrados nesse momento.",vergonha mae internada segunda madrugada passando ate nao reclamar sobre medico hoje mae morrendo dor medicas dizem nao poder fazer nada atendem pacientes estao chegando pacientes estao internados esperar equipe medicos manha serem examinados ate chegarem dor vire detalhe mae idosa anos idosos velhos enterrados nesse momento
UPA Barreiro,2025-01-05,1.0,"Uma vergonha, estou com minha mãe internada. Já e a segunda madrugada que estou passando com ela AK, até 03/12 não tive do que reclamar sobre os médico, mas hoje minha mãe está AK morrendo de dor, e as médicas que tem dizem não poder fazer nada, pq elas só atendem os pacientes que estão chegando, os pacientes que já estão internados, tem que esperar a equipe de médicos da manhã para serem examinados, e até eles chegarem quem está com dor que se vire.
Detalhe, minha mãe e uma idosa de 62 anos, e tem idosos muito mais velhos que ela enterrados nesse momento.",vergonha mae internada segunda madrugada passando ate nao reclamar sobre medico hoje mae morrendo dor medicas dizem nao poder fazer nada atendem pacientes estao chegando pacientes estao internados esperar equipe medicos manha serem examinados ate chegarem dor vire detalhe mae idosa anos idosos velhos enterrados nesse momento
UPA Barreiro,2024-12-01,1.0,"Descaso total. Não consigo entender tamanha demora para atendimento. Estou a 4 horas esperando para ser atendida. E nem lotado a unidade está.
Uma vergonha!
Quando vamos ter profissionais que respeitam a população? Onde estão os 5 clínicos?

Uma paciente entrou ficou 10min lá dentro já faz 30min que ela saiu e ninguém foi chamado.
Continuamos aguardando atendimento desde as 11:30h",descaso total nao consigo entender tamanha demora atendimento horas esperando atendida lotado unidade vergonha vamos profissionais respeitam populacao onde estao clinicos paciente entrou ficou min dentro faz min saiu ninguem chamado continuamos aguardando atendimento desde
UPA Barreiro,2024-12-01,1.0,"Descaso total. Não consigo entender tamanha demora para atendimento. Estou a 4 horas esperando para ser atendida. E nem lotado a unidade está.
Uma vergonha!
Quando vamos ter profissionais que respeitam a população? Onde estão os 5 clínicos?

Uma paciente entrou ficou 10min lá dentro já faz 30min que ela saiu e ninguém foi chamado.
Continuamos aguardando atendimento desde as 11:30h",descaso total nao consigo entender tamanha demora atendimento horas esperando atendida lotado unidade vergonha vamos profissionais respeitam populacao onde estao clinicos paciente entrou ficou min dentro faz min saiu ninguem chamado continuamos aguardando atendimento desde
UPA Barreiro,2025-03-06,1.0,"Gente e muito desumano esse hospital misericórdia, alguns funcionários são gente boa más o resto é tudo sem educação, o moradores de rua fazem às necessidades dentro do banheiro das mulheres e fica um cheiro forte de urina, esse hospital é péssimo eu não recomendo ninguém ir lá misericórdia nesse hospital.",gente desumano hospital misericordia alguns funcionarios sao gente boa resto tudo educacao moradores rua fazem necessidades dentro banheiro mulheres fica cheiro forte urina hospital pessimo nao recomendo ninguem misericordia nesse hospital
UPA Barreiro,2025-03-06,1.0,"Gente e muito desumano esse hospital misericórdia, alguns funcionários são gente boa más o resto é tudo sem educação, o moradores de rua fazem às necessidades dentro do banheiro das mulheres e fica um cheiro forte de urina, esse hospital é péssimo eu não recomendo ninguém ir lá misericórdia nesse hospital.",gente desumano hospital misericordia alguns funcionarios sao gente boa resto tudo educacao moradores rua fazem necessidades dentro banheiro mulheres fica cheiro forte urina hospital pessimo nao recomendo ninguem misericordia nesse hospital
UPA Barreiro,2024-12-01,1.0,"Ontem fui com meu filho de 6 anos, fizeram a ficha para passarmos na classificação. Ficamos esperando mais de 1hora e meia e só entrava adultos, por fim perguntei na portaria pq estava demorando e o porteiro me perguntou senão haviam avisado que NÃO HAVIA PEDIATRA na unidade. O mesmo me deixou entrar, e a enfermeira super mal educada e deboxada me disse que não havia pediatra e que eu teria que ir no CGP, UPA de Ibirité ou que eu procurasse outra instituição com pediatria, meu filho com 38,9° e ela disse que o máximo que poderia fazer era dar ele um paracetamol.
Fiquei indignada com o descaso e a falta de comunicação!",ontem filho anos fizeram ficha passarmos classificacao ficamos esperando hora meia entrava adultos fim perguntei portaria demorando porteiro perguntou senao haviam avisado nao pediatra unidade deixou entrar enfermeira super mal educada deboxada disse nao pediatra cgp upa ibirite procurasse outra instituicao pediatria filho disse maximo poderia fazer dar paracetamol fiquei indignada descaso falta comunicacao
UPA Barreiro,2024-12-01,1.0,"Ontem fui com meu filho de 6 anos, fizeram a ficha para passarmos na classificação. Ficamos esperando mais de 1hora e meia e só entrava adultos, por fim perguntei na portaria pq estava demorando e o porteiro me perguntou senão haviam avisado que NÃO HAVIA PEDIATRA na unidade. O mesmo me deixou entrar, e a enfermeira super mal educada e deboxada me disse que não havia pediatra e que eu teria que ir no CGP, UPA de Ibirité ou que eu procurasse outra instituição com pediatria, meu filho com 38,9° e ela disse que o máximo que poderia fazer era dar ele um paracetamol.
Fiquei indignada com o descaso e a falta de comunicação!",ontem filho anos fizeram ficha passarmos classificacao ficamos esperando hora meia entrava adultos fim perguntei portaria demorando porteiro perguntou senao haviam avisado nao pediatra unidade deixou entrar enfermeira super mal educada deboxada disse nao pediatra cgp upa ibirite procurasse outra instituicao pediatria filho disse maximo poderia fazer dar paracetamol fiquei indignada descaso falta comunicacao
UPA Barreiro,2024-12-01,1.0,"O tempo de espera entre a classificação e o atendimento médico é sempre absurdo. Para adultos até é entendível, mas todos as áreas incluindo pediatria sempre demoram muito. As vezes saímos com diagnóstico errado, com orientação de buscar o posto de saúde se não houver melhora como se não houvesse certeza no diagnóstico. O serviço não é gratuito e precisa melhorar bastante na qualidade.",tempo espera classificacao atendimento medico sempre absurdo adultos ate entendivel todos areas incluindo pediatria sempre demoram vezes saimos diagnostico errado orientacao buscar posto saude nao melhora nao certeza diagnostico servico nao gratuito precisa melhorar bastante qualidade
UPA Barreiro,2024-12-01,1.0,"O tempo de espera entre a classificação e o atendimento médico é sempre absurdo. Para adultos até é entendível, mas todos as áreas incluindo pediatria sempre demoram muito. As vezes saímos com diagnóstico errado, com orientação de buscar o posto de saúde se não houver melhora como se não houvesse certeza no diagnóstico. O serviço não é gratuito e precisa melhorar bastante na qualidade.",tempo espera classificacao atendimento medico sempre absurdo adultos ate entendivel todos areas incluindo pediatria sempre demoram vezes saimos diagnostico errado orientacao buscar posto saude nao melhora nao certeza diagnostico servico nao gratuito precisa melhorar bastante qualidade
UPA Barreiro,2025-03-06,1.0,"Atendimento péssimo, estamos nesse momento aguardando atendimento a mais de 2 horas. Chegamos a 02h25 da manhã e agora são 04h28. O local está vazio pelo horário e pedi para acordar os funcionários que estão dormindo. Uma falta de respeito com as pessoas...",atendimento pessimo nesse momento aguardando atendimento horas chegamos manha agora sao local vazio horario pedi acordar funcionarios estao dormindo falta respeito pessoas
UPA Barreiro,2025-03-06,1.0,"Atendimento péssimo, estamos nesse momento aguardando atendimento a mais de 2 horas. Chegamos a 02h25 da manhã e agora são 04h28. O local está vazio pelo horário e pedi para acordar os funcionários que estão dormindo. Uma falta de respeito com as pessoas...",atendimento pessimo nesse momento aguardando atendimento horas chegamos manha agora sao local vazio horario pedi acordar funcionarios estao dormindo falta respeito pessoas
UPA Barreiro,2024-12-01,1.0,"Ala de pediatria tá uma vergonha! Criança esperando desde 13h da tarde. Já são 20h e não foi atendida NENHUMA criança, eu não vi NENHUMA criança sendo nem chamada depois da triagem. Tive que ir na portaria e pedir pra guarda municipal ir lembras as dondocas das pediatras que tem criança aqui fora esperando pra ser atendida, só assim começaram a chamar. E quando chama pra ser atendido é atendido na maior ignorância e arrogância, mal encosta na criança e não pede nem um raio-x. Ouvidoria ta precisando dar mais atenção e passar um pente fino nessa palhaçada aqui. O próprio porteiro da noite disse que todo dia a pediatria tem sido isso: crianças esperando horas e horas por atendimento.",ala pediatria vergonha crianca esperando desde tarde sao nao atendida nenhuma crianca nao nenhuma crianca sendo chamada triagem portaria pedir pra guarda municipal lembras dondocas pediatras crianca aqui esperando pra atendida assim comecaram chamar chama pra atendido atendido maior ignorancia arrogancia mal encosta crianca nao pede raiox ouvidoria precisando dar atencao passar pente fino nessa palhacada aqui proprio porteiro noite disse todo dia pediatria sido criancas esperando horas horas atendimento
